2-8,4-9,0-9,4-6,4-11,5-8,0-2,0-11,2-4,0-12,1-2,7-9,8-9,5-9,11-12,0-3,1-12,6-7,8-10,6-8,1-4,4-5,5-6,6-9,9-10,0-4,7-8,6-10,1-11,1-3,3-4,7-10,2-3,0-1
-5.4569682106375694e-12,-1.4551915228366852e-11,-1.2732925824820995e-11,-7.275957614183426e-12,3.637978807091713e-12,-5.4569682106375694e-12,277.3276824575114,212.97513247867028,352.96210473467363,488.1273844239877,392.6021813723746,343.73949027362687,747.0078742084206,570.2331558460937,1110.4150831005682,1127.6466445822443,772.9378353649154,1099.677887897864,1483.4687495782982,703.2253417956526,1363.8057234536827,1303.4519321544121,1606.4472341076234,1535.6005073450797,1589.8440399592182,958.1457426921952,1559.2898677699523,2078.0181502190026,1625.6327428552722,1428.3120462897587,2074.566087151132,2417.1344999553694,2938.9131872601483,4437.107949656178
-9.094947017729282e-12,1.4551915228366852e-11,-1.8189894035458565e-12,0.0,-1.8189894035458565e-11,-7.275957614183426e-12,527.3028400200947,60.36032007894755,513.5959758717545,310.6851955077509,547.7429769037826,585.4906459735139,665.0392465027526,642.9078441047277,1220.870164970478,885.1472322166155,1306.2967131912228,877.9091853295813,1488.736874534381,1195.586745940791,1435.828847516921,1373.2952717381577,1215.2313635960327,1349.245553084962,1723.8530174118496,2028.316439860515,1970.3640573369412,1645.4376335083434,2059.088437072627,1720.7177689327018,2412.5628107872726,2445.1839509421898,2844.340757382526,4429.052506479857
0.0,-3.637978807091713e-12,0.0,-7.275957614183426e-12,-7.275957614183426e-12,181.62725918281285,0.0,2.1827872842550278e-11,0.0,3.637978807091713e-12,308.2805259219149,-5.4569682106375694e-12,860.2823983538055,-3.637978807091713e-12,241.48824595599035,1284.975276204339,1180.535474961147,623.2372933754614,1509.692779748264,1144.130856259002,830.879831755592,1373.8968618822473,1134.807008445032,1796.1622112971982,1700.0783123969522,1172.5392449665305,2113.2045476459716,1806.8864135967597,2210.324970450405,1688.5373219814173,2482.2216274464736,2406.8600266789035,3015.5223744185187,4566.338568585466
-1.8189894035458565e-12,-1.0913936421275139e-11,0.0,7.275957614183426e-12,2.546585164964199e-11,-3.637978807091713e-12,-1.8189894035458565e-12,183.49443345901818,-1.8189894035458565e-11,232.88519765400633,318.38421908064265,289.09800813934635,496.40124809323424,551.7603503455557,327.5408619854443,500.77011745349773,1364.0918715417502,1558.8503442835408,911.1321181094536,1158.1001081981067,1196.914443845606,1493.401408559912,1568.8870383072117,1254.5576572538066,1977.174519025306,1562.9128439793858,1996.7049340883677,2135.3091259206412,1926.8188565316686,2517.8710885664823,2126.4271596799626,2531.5045965211466,3157.1742674135785,4748.983257192402
1.8189894035458565e-12,-1.0913936421275139e-11,-5.4569682106375694e-12,3.637978807091713e-12,-1.4551915228366852e-11,-3.637978807091713e-12,1.0913936421275139e-11,-7.275957614183426e-12,-3.637978807091713e-12,179.74954153486397,108.53201443250691,957.8970958271784,686.1341104003168,1222.055791635954,774.3554800579623,548.0026660797357,1682.5988020313162,989.0935213191642,1145.3026500586202,1262.605573571227,1442.4694906239165,1116.5651388848328,1384.0555822204296,2035.82987296594,1775.8860369360536,1879.0928334305645,1781.0403246011756,2074.767779650505,1919.9756545130185,2406.630106622093,1859.7047713265238,2253.7398490047017,3008.3106002383975,4716.081478796081
1.8189894035458565e-12,7.275957614183426e-12,3.637978807091713e-12,3.637978807091713e-12,7.275957614183426e-12,5.4569682106375694e-12,134.16777249134066,158.76965451607612,380.5456464693634,-3.637978807091713e-12,243.06155282837244,110.98075162234818,57.516657424255754,526.6576355665529,1228.3832037599695,702.0054806105818,854.6729696529619,1410.4770745591923,902.7773499070736,1168.1214815360072,1273.1597694083175,1999.1464276678998,1648.608017222863,1304.9297943191668,1702.8163740938635,1870.4189306459193,1968.6168029106848,1876.2205254792134,2128.603159101567,1932.5845417345754,2114.1237188953382,2401.8471706781984,2898.085237525491,4331.043004925095
0.0,3.637978807091713e-12,0.0,0.0,-3.637978807091713e-12,-1.8189894035458565e-12,-1.8189894035458565e-12,-3.637978807091713e-12,-7.275957614183426e-12,157.43310246228793,726.3782532185778,514.8682140108467,453.86962827770185,119.01402329578377,943.0903188388638,960.2231728775714,1669.5181893498411,1093.5688167316166,1096.116819602108,666.8998553216443,1531.5162276230985,1429.783699427995,1191.12125037664,1382.0582463328865,1702.4923788240758,1920.6602652718575,1819.127501031804,2093.2560388237707,1409.117277003621,2019.6998956809457,1929.886064993374,1677.9157928065015,3075.811547410991,4494.536845033281
-1.8189894035458565e-12,3.637978807091713e-12,0.0,-3.637978807091713e-12,3.637978807091713e-12,24.67371427001308,493.46314036266995,-7.275957614183426e-12,0.0,359.9789419582412,237.19194237685224,273.92417612877034,221.85751571906076,856.5788282136309,811.3754589842902,792.7100680786752,1289.9434949565148,1097.6010841533862,967.6918198345629,834.1330451104441,1181.2760053127968,1711.8298687491606,1632.799959454238,1188.8700105663283,1535.0688794507369,2445.400008993307,2217.7516194217515,2071.360674043106,1994.308258523357,2171.652781567296,1715.9430581663764,2410.5200801059436,2963.1429840839537,4669.547311168104
-3.637978807091713e-12,3.637978807091713e-12,3.637978807091713e-12,0.0,-7.275957614183426e-12,0.0,5.4569682106375694e-12,-3.637978807091713e-12,148.7899600683304,400.12888197784923,105.58329194526777,239.9649033106034,296.7760361081,543.0885711466581,1283.0571194851946,1340.4573823522223,1481.6317027097066,1220.1807571434438,1052.898468102996,1239.975664180105,1359.151540121995,1373.2407681082586,1469.206453256149,1914.080709347385,1878.6628784807344,2266.8216664388674,1991.2952747312465,1858.4808163377365,1996.7724457999357,1897.6691494468232,2290.0294200245007,2162.4814522843644,2949.54973659634,4800.063783583348
-1.8189894035458565e-12,7.275957614183426e-12,-3.637978807091713e-12,-1.4551915228366852e-11,0.0,3.637978807091713e-12,-5.4569682106375694e-12,96.76526910116809,7.275957614183426e-12,483.8028263799097,110.41664361412768,464.5944390920067,686.0292514747107,752.8717606367063,454.06832588935686,692.3968177388397,1068.560031330686,940.7425710693151,1179.3235902094111,1486.652540416544,1186.482314183846,1353.7165619991265,1395.5275329044034,2003.8185372446042,1972.2471569642548,1976.9649313409464,1468.3587859244453,2081.8284343699634,1722.8301004401692,2153.132200271848,2412.3001830335925,2383.3611995170413,3014.41772015875,4363.691747149971
1.8189894035458565e-12,7.275957614183426e-12,5.4569682106375694e-12,0.0,7.275957614183426e-12,1.8189894035458565e-12,527.5210494884213,287.5630166665469,3.637978807091713e-12,470.5938408066904,-5.4569682106375694e-12,299.10881121457896,186.94631926084367,271.80436506794103,474.2668088706105,529.1053252623351,1828.5300400478864,1044.4920217390318,772.5446541173333,1405.6900389329603,1221.4743960667183,1676.9896406203734,1347.4228734463977,1759.1653155843542,1247.0296318443634,1619.0230621093178,2108.6412767924394,1836.3293854797375,2016.2709365509709,2164.7004164771624,1965.5706135753244,2082.253432052383,2768.758458649625,4537.531917069558
0.0,7.275957614183426e-12,9.094947017729282e-12,-3.637978807091713e-12,1.0913936421275139e-11,-3.637978807091713e-12,362.8976730981449,50.73167067943723,7.275957614183426e-12,7.275957614183426e-12,431.14536416937153,524.5739821587958,669.6004851558246,302.2757391555606,76.57728264312391,1321.49840188294,1007.242893767936,920.0890192913539,1262.1594188515955,1121.909146473392,1218.6289146033414,1435.622205360929,1653.849844255872,1216.5152295958924,1787.9081728261717,1899.3826854430954,1792.8079825483073,2213.069311946254,2071.1516267215884,2025.7746631781974,1854.4173118137478,2563.137910406471,3104.9151499759355,4641.221291551534
-3.637978807091713e-12,0.0,-3.637978807091713e-12,-7.275957614183426e-12,-3.637978807091713e-12,-5.4569682106375694e-12,0.0,95.51047319045028,1.0913936421275139e-11,48.295710941376456,308.6459491532805,650.355124300826,517.4597039658092,816.2741500701395,404.627079897522,1197.7103310096445,919.6438542186406,814.3533691113025,1242.2702546685487,199.3470440302317,1198.677864353136,1091.1847786194467,1620.8344045949289,1625.4158302600663,1830.771061972333,1410.4604491599057,1421.6844600878285,2260.3300917319502,1861.722382110991,1683.545926924582,1775.8375717809286,1908.2919408518956,3040.4065176395507,4663.540170012338
-3.637978807091713e-12,3.637978807091713e-12,1.8189894035458565e-12,1.0913936421275139e-11,-1.0913936421275139e-11,-7.275957614183426e-12,-5.4569682106375694e-12,325.3254216392197,7.275957614183426e-12,415.42142051436167,57.27031848188926,452.08090782500585,722.1223560230192,166.45434786952137,828.6052685180912,696.3120642729973,794.528638342752,1015.8628163498452,872.6245024601285,791.6530403640318,1106.8097178802273,1711.2966409718483,1636.6063195331208,1294.0784950235393,1611.1177446066558,2036.404673910838,1377.7256562766634,1999.6572242080547,2478.3284480946277,2245.0939340286222,2015.6499537854397,1994.4717876196555,2955.90883608896,4589.529804785743
-5.4569682106375694e-12,1.0913936421275139e-11,3.637978807091713e-12,-7.275957614183426e-12,1.8189894035458565e-11,-5.4569682106375694e-12,-7.275957614183426e-12,-1.8189894035458565e-11,498.2278308081368,41.67287505350396,542.8735807737994,871.7016742579926,245.4216891877495,1246.5570329580805,1112.5189509367556,572.6879799894396,772.4669146770211,948.7548227917814,1064.447949395666,1295.9113196596772,1401.9084351063684,1228.498627474577,1299.7924919867564,1591.0689025133088,1763.6268970896508,1119.3427431705459,2057.593961278504,2203.9639626937224,1887.755975120106,2048.2320243649556,2347.9542537423913,1800.088612677222,2865.618384116453,4609.845143350001
-3.637978807091713e-12,7.275957614183426e-12,0.0,3.637978807091713e-12,-1.0913936421275139e-11,0.0,-3.637978807091713e-12,0.0,1.4551915228366852e-11,214.3694843100311,171.85932632421827,152.48268875209396,466.85438444654756,738.4465059682716,535.1238882254711,930.8488162420599,532.8457175115545,1086.51264485279,1116.0555668705256,1084.7249073965013,1351.0050653120124,1432.4936366609072,1210.430791501687,1419.0405531948,1961.5714065631018,1947.7132100131857,2043.957599878302,1970.9406659789438,2402.2011891335333,1797.984933775193,2722.270013574449,2207.075870794877,2832.7368232932604,4598.0583493974755
1.8189894035458565e-12,3.637978807091713e-12,504.40221554828713,7.275957614183426e-12,0.0,60.84434917958788,-1.8189894035458565e-12,98.2624806891763,226.4143491263494,-7.275957614183426e-12,667.7532339716581,497.8432914824971,793.2311852046059,1179.9390887641475,614.0038963062398,984.813813541472,624.4007584731153,1037.2174171923216,926.5031316591212,906.8236721622761,1495.2228439091887,1417.369950846065,1524.9188682607182,1726.7653952112814,2040.9029555823126,2179.9332160621743,2117.013904706784,2125.7688639814787,1990.2548790484507,2318.222550364695,1857.0442416243313,2268.5098078753053,3011.5873154889905,4634.094726464409
1.0913936421275139e-11,0.0,1.8189894035458565e-12,-3.637978807091713e-12,1.0913936421275139e-11,552.495020863922,326.58854241062545,319.9737937142054,352.337734190005,275.35488143116163,-3.637978807091713e-12,699.9557711959969,729.2732398660428,903.4491533363034,1164.441665494307,664.8516856152182,383.8568494634128,828.8489537400674,1169.826330472706,612.5005307432402,1252.384544967812,1009.9526002707025,1243.2242043438473,1929.705261838537,1586.2530426841458,2063.403521959048,1595.3009776575218,2005.0937123923213,2075.0087161517895,1815.728247654386,2482.882572292485,2662.346414467984,3021.4324557253767,4633.700932744085
1.8189894035458565e-12,0.0,-5.4569682106375694e-12,3.637978807091713e-12,2.1827872842550278e-11,69.74162639485439,518.9362671374984,478.0769666748711,1093.8754788123115,435.0280426104109,142.64466287867072,563.6491149604772,654.026656195585,351.9185956058336,70.80034089299807,1151.4472716194214,980.206788956988,838.4961712185905,1076.8442128362676,1728.1917101357376,1457.3598280431324,1287.6401705990702,1773.594108223946,1639.2262473851388,1317.5810729808036,2277.755726567935,2052.0841734034984,2171.9987255773594,1849.9036270397937,1734.9833128205191,2680.658334098136,2625.274311420464,2784.6897725354956,4660.031249710684
-3.637978807091713e-12,-7.275957614183426e-12,1.8189894035458565e-12,-3.637978807091713e-12,1.8189894035458565e-11,-1.8189894035458565e-12,-1.8189894035458565e-12,175.68761981540592,2.1827872842550278e-11,-3.637978807091713e-12,376.2006300737212,30.01713490038128,799.8949320509255,0.0,687.2712126317747,1035.2071178221086,2195.185611254168,940.0555420122546,1371.3690134626322,1397.974559716762,1282.4426881435138,1066.345854805866,1269.3509093109733,1542.9668501815831,1940.3414328162307,1585.2161076201191,2137.3627953708965,2133.869075055207,2134.687130029275,1759.3586187812252,2563.273416608794,2361.8670585227555,2931.0351656031216,4772.340192056843
-3.637978807091713e-12,-1.0913936421275139e-11,-1.8189894035458565e-12,-3.637978807091713e-12,-3.637978807091713e-12,354.8973834648914,169.09474376248545,37.09691201571695,3.637978807091713e-12,214.8567677088722,75.75330909120203,152.38664822889405,1081.6304642668438,384.0737075154011,654.9494816290844,434.89706294953976,194.72887709199858,1547.9709341167709,1608.9227135443125,1613.8575542518684,1414.9924584504915,1311.090759411265,1491.7791067600901,1758.5340522489696,1660.640889704864,1913.002252914761,1969.1345581300557,1275.1218765106514,1755.6156766153945,2100.194973880014,2164.779931836034,2370.3986400019367,2652.7775484729445,4689.503970192509
9.094947017729282e-12,-3.637978807091713e-12,0.0,3.637978807091713e-12,1.8189894035458565e-11,197.9630905993854,-1.0913936421275139e-11,280.9070614734337,0.6029554552842455,525.8196221985272,357.68321135510996,424.60310342744015,781.5115745165422,646.9512278335278,509.4620404138914,1035.2439572355997,729.9385601801041,474.2817327346147,1748.920138010597,1365.3064255042464,1489.055754114408,1568.0743890501744,1437.9545668932114,1752.6514917979275,1504.0179272336263,2024.0241639922824,2138.2415445849238,2045.7271666116521,2235.8029732067425,1928.8111847647233,2502.3240304438477,1975.4605334996613,2870.0073048906015,4378.250434370377
5.4569682106375694e-12,3.637978807091713e-12,9.094947017729282e-12,-3.637978807091713e-12,-1.4551915228366852e-11,227.59854111386448,3.637978807091713e-12,128.8355036338471,-3.637978807091713e-12,2.1827872842550278e-11,265.222253242031,506.8398866726111,550.7638281504369,488.31049850689305,1423.6355971613684,689.4169284706059,1361.5614095470046,881.1945674814506,1481.0734633603552,1620.478941246094,1273.0302265065438,1196.839804992167,1523.4996108574705,1466.1421742777002,1726.387569504319,1960.7766202059502,1479.146998197124,1890.4317702035605,1788.9405550350857,1628.6558330758562,2323.7366276770626,2444.9276516102673,3106.3631045605944,4597.174464070553
-5.4569682106375694e-12,0.0,0.0,3.637978807091713e-12,-7.275957614183426e-12,118.70861357659123,40.578703599547225,178.15805291662764,702.4424041106286,0.0,25.690724487381885,598.3232942964514,714.8965723355086,520.4364736473399,805.5215429358304,881.5486090009435,23.36646991004818,1153.3592266151027,1181.7730786302018,1426.8182984444466,1676.2789377563313,1576.8198294909562,1511.0640910211641,1284.022371359033,1512.713988757865,2139.4075976271815,2338.8392782640294,2136.062656913253,2189.367555141176,1783.0691741696464,1874.7315944447182,2073.7440932236186,2740.844964765458,4740.570606712154
-1.8189894035458565e-12,3.637978807091713e-12,-1.8189894035458565e-12,7.275957614183426e-12,-1.0913936421275139e-11,-7.275957614183426e-12,520.2458969193722,59.34797949656058,7.275957614183426e-12,476.1179030482963,362.9764388159256,652.8154539172901,624.4014640145888,377.5496855061392,862.9222963536304,728.229373171589,338.3156017664587,881.0069004438174,972.3119262253786,659.8338584001413,1487.6450066450525,876.7532802980677,1597.891319495533,1686.7860597185681,1594.2186429514877,655.3750368431356,1546.9294881836904,2113.8147726252537,1847.4144541417536,1802.8341737380833,2593.4807648584683,1689.767072984485,3002.7712939308294,4777.574955108816
7.275957614183426e-12,3.637978807091713e-12,1445.0611968676185,7.275957614183426e-12,-7.275957614183426e-12,7.275957614183426e-12,-7.275957614183426e-12,59.2174252213008,1.0913936421275139e-11,545.6780935499701,339.92346742518566,300.11109569658765,548.6180160950735,722.88842214748,358.582176491258,1213.8131158370215,1198.1376723042777,926.426143574774,883.3982649915215,1007.5471139152633,920.5523312150544,1479.8768989633681,1704.1636226738974,1725.439882711802,1875.4106063286035,1582.505575583331,2147.8331502977653,1953.8756517516013,2246.5430298781375,1800.1232507495952,1896.9714728443105,2681.592810881939,3094.9838583108576,4290.778587909223
3.637978807091713e-12,-1.0913936421275139e-11,-1.2732925824820995e-11,-3.637978807091713e-12,1.0913936421275139e-11,-5.4569682106375694e-12,319.4944458862974,3.637978807091713e-12,-1.4551915228366852e-11,388.5312194052276,829.9449969417237,374.9160059341393,463.76172498904634,223.49392750724473,887.5016315388093,711.934816530591,1342.0573896855203,857.9011434003987,987.9260163487015,1399.5477041685626,1429.9337043026862,1042.0129408123357,1170.6089669503526,1543.6203300757752,1745.9391168736329,1702.3063252703141,1675.8952108419417,1990.063468185981,2150.2197471469226,2341.275016231797,2044.5170397197799,2546.082129246355,3040.173884455855,4391.507159195986
-1.8189894035458565e-12,3.637978807091713e-12,0.0,-3.637978807091713e-12,0.0,224.58463451401076,-7.275957614183426e-12,350.12237626785645,-1.4551915228366852e-11,401.7964712187968,556.413303320267,641.9473866554108,841.9452045278849,564.0528909739605,55.91823574309092,982.1068230630754,1391.3531653435348,785.7956957459974,1226.825721999894,1744.4739740393743,1267.6995094673002,1016.7825103197829,1555.2741909873785,1511.461743594682,1687.7803452201479,899.8184650434087,2121.240419391974,2069.699443242078,2088.1996566103735,1624.905446741508,1935.1328795763475,2014.382815552195,2987.6155385632246,4585.414757086484
1.8189894035458565e-12,3.637978807091713e-12,5.4569682106375694e-12,0.0,-7.275957614183426e-12,-1.8189894035458565e-12,1.8189894035458565e-12,0.0,267.772226786954,266.1953780252552,287.9167725655825,572.1830406762983,179.9284353138064,736.5634661040131,1177.3366253712738,826.3229591900745,739.2546190011817,1350.9753021757824,1090.3944074064275,1241.1773474947095,1530.1154507327228,1057.0837612697505,1375.4477663465495,1507.1567170952258,1934.752433837035,1125.9036400260957,2052.670046811567,1954.4126964401275,1757.960962857309,2097.1648911713874,2020.185787811879,2442.1849489818505,2858.8466557779793,4740.518875848602
0.0,-7.275957614183426e-12,1.8189894035458565e-12,-7.275957614183426e-12,-7.275957614183426e-12,-3.637978807091713e-12,-7.275957614183426e-12,564.8943087111766,-1.0913936421275139e-11,3.637978807091713e-12,71.35352978203628,501.4621496732416,378.94469896957526,945.8964195969638,446.76963171865646,874.7269941311624,1567.872529222528,1107.652331284191,1259.1146216466404,1150.3531042999311,1216.9368004747885,1391.532142560407,1697.9462184299846,1712.3043604988525,1400.5859905980105,1604.510730331367,2288.0958622670787,2128.2010030442034,2129.504297858921,2209.958776071633,1880.4503406171643,2116.8423023968335,3248.975477294376,4262.838882984366
-3.637978807091713e-12,-1.4551915228366852e-11,-1.0913936421275139e-11,7.275957614183426e-12,0.0,-1.8189894035458565e-12,9.094947017729282e-12,1.0913936421275139e-11,7.275957614183426e-12,-1.0913936421275139e-11,107.58323655416825,163.0072872423334,715.5723410612991,1280.6940923613238,1440.2027877201162,302.21216281316083,1473.2467282292127,980.8648178481999,1198.1140076044157,329.4693690381755,1031.4861543771294,1304.7229225425617,1498.9933184434321,1692.0516955492312,1654.0215820126068,1735.5033077832995,1567.5807052418422,2094.3078030335782,1919.3680631134303,2515.065090799735,1506.7963554965245,2927.611129546909,3221.8839634949254,4574.042077461281
-1.8189894035458565e-12,-3.637978807091713e-12,3.637978807091713e-12,1.0913936421275139e-11,7.275957614183426e-12,-3.637978807091713e-12,-1.8189894035458565e-12,4.379616061374691,127.34369257126309,662.160592778011,375.6381945733883,112.98480875859786,0.0,758.9922797583295,246.81298361014888,736.9709037766279,779.1380836902608,2186.949721660254,1081.592528438241,2079.0689028507422,1351.0774739954613,1357.206118076223,1112.0309076924332,1833.808690812275,1650.2430866599589,1548.631852627066,1865.659435184636,1888.513018100819,1815.7335965961938,2067.8210198658435,2095.9881489114705,1939.4158931032289,2986.0636683426274,4349.903928831936
-7.275957614183426e-12,-3.637978807091713e-12,-1.8189894035458565e-12,7.275957614183426e-12,1.0913936421275139e-11,-9.094947017729282e-12,-1.8189894035458565e-12,393.15971621465724,197.89891222626466,1.0913936421275139e-11,-1.8189894035458565e-12,48.02998473493426,1355.0813802191951,847.8681559463839,1320.7501149027103,1083.027782336374,1342.0677131316406,1505.3800783659135,2054.421232974106,1119.6489686204404,1035.5256884557239,1316.1032661425706,1544.7433925416535,1933.1995369103824,1909.028798547406,1555.9191059322438,2356.6622198255436,570.9085304978325,1447.079990597762,1466.51852773453,2644.458789084956,2527.527814932024,3022.929654534284,4447.592621305763
-9.094947017729282e-12,3.637978807091713e-12,5.4569682106375694e-12,-3.637978807091713e-12,-3.637978807091713e-12,-3.637978807091713e-12,230.87300144678738,193.4304736653903,286.36119229114774,70.63885557555113,273.06357813769137,239.3188031563368,668.2129870123554,448.83664786316695,398.9043272298768,969.4838517551743,755.5101062860267,961.2428294299025,1305.9168368404244,882.9081416497811,1455.2693494761297,1509.0281042342049,1468.9114942830147,1840.8672835321995,1785.6820911189425,1493.9407922204846,2341.0363686541223,2023.819532790425,2100.971549896338,1773.0476902415576,2214.190510629778,2375.490536594474,2893.5687297210243,4599.05057064661
1.8189894035458565e-12,1.4551915228366852e-11,5.4569682106375694e-12,0.0,7.275957614183426e-12,-3.637978807091713e-12,-5.4569682106375694e-12,277.9370413927354,609.8052021589137,427.8042605106202,145.66010830292544,619.736302464531,690.7225883336741,581.5317355972293,431.4793593291797,1104.353167452362,1007.0300185992164,564.6508570601673,1399.788136949819,1281.9105726425096,853.5756023272188,1419.7037051813822,1377.3764555914931,1710.3277342401616,1627.897479046951,1700.1359081415358,1568.4305831293022,2057.948906729147,2109.3105532761383,1524.333986821095,2368.5776376185786,1308.456897615908,3235.4509754155806,4550.527482735235
-1.8189894035458565e-12,-7.275957614183426e-12,-1.8189894035458565e-12,1.0913936421275139e-11,1.8189894035458565e-11,-1.8189894035458565e-12,123.43298630019126,178.71100065372957,519.2850807778923,272.77813680267354,607.5430427915271,449.94182221567644,482.74673811534376,802.8888891445658,199.94623849908567,419.03873931579255,1932.7725235349608,1480.574282099049,573.2441595555738,1227.9355298876017,1325.5472544149889,1234.9699284470444,1468.5523852838323,1868.9852991707176,1797.0275598703065,220.39491199336044,2170.0687393020726,2111.453510728703,1998.4345254900654,2562.6630336791477,2819.4105805183317,2284.7823409489993,3094.8875980675784,4600.176196967708
5.4569682106375694e-12,-7.275957614183426e-12,-1.8189894035458565e-12,1.4551915228366852e-11,1.0913936421275139e-11,3.637978807091713e-12,3.637978807091713e-12,61.41252512207939,-1.0913936421275139e-11,255.54873930977556,376.90499634373737,237.1763153719039,546.9268411317371,649.0814274618097,916.7675146735219,1115.2393421927882,1685.7273234449367,824.5288334595589,847.2657103601086,1397.129496677675,1369.1470202350647,1364.1114956465262,1707.2222655128426,1734.0418661937256,1540.5891839496908,2102.39508962358,2087.410256567786,1992.2068018876253,1654.1026488486532,1676.782211115693,2682.6177343539166,2149.310072713479,2906.1822550511206,4434.548175572381
1.8189894035458565e-12,-7.275957614183426e-12,-1.8189894035458565e-12,-7.275957614183426e-12,7.275957614183426e-12,288.2896406800701,0.0,360.7292560933238,102.34501667100267,394.06137017834044,3.637978807091713e-12,568.0155466667275,744.1277234213012,1154.9924301723586,294.32592299325006,616.8780154773249,519.328504811092,1034.2866726836455,1391.0791034850008,1411.4989319363794,1380.3246161209026,1677.37393365141,1065.1846794244775,1828.5366762463564,1480.4294940511609,2012.1277605664982,1846.1756593672017,2212.770940316628,2041.78055744652,2176.7446263983747,2003.5598401424868,1876.9031097302613,2811.1142762063646,4486.872042190807
0.0,3.637978807091713e-12,1.8189894035458565e-12,-7.275957614183426e-12,1743.8063565209595,0.0,25.76317829146319,-3.637978807091713e-12,87.81326974623516,0.0,529.4196989130651,499.33676707870836,847.8977358058655,668.9196621696174,882.4366394313292,874.52041451697,2134.27746099045,744.6434980828781,1370.1354411632838,1318.595246273835,1555.8632786758462,1355.9725883228784,1579.3323376625194,1828.9172407304795,1828.6569719264826,1798.814678237246,1930.0057221334791,2108.255575203184,1978.552455016752,2178.796164125506,2466.931964543728,2713.79477926035,3137.591472246475,4437.928570041577
9.094947017729282e-12,7.275957614183426e-12,-3.637978807091713e-12,1.0913936421275139e-11,3.637978807091713e-12,9.094947017729282e-12,0.0,7.275957614183426e-12,3.637978807091713e-12,-7.275957614183426e-12,26.438095121235165,445.22409000135303,662.7544398578502,451.77542746842664,68.07339071573006,2042.9293160938469,1016.7056854772418,1425.0264131600343,659.1526227227914,1063.4750429426676,1066.1714986561929,1121.1302705485268,1516.2014916915177,1710.211735098117,1523.2798805792318,2341.8801917879427,1846.2580866859025,1908.5920144036427,1953.1032970462966,1436.7495442615927,2342.139206781303,1980.1714670261845,2664.5792619591593,5043.727239915106
1.8189894035458565e-12,1.0913936421275139e-11,1.8189894035458565e-12,3.637978807091713e-12,0.0,1.8189894035458565e-12,-1.8189894035458565e-12,1.4551915228366852e-11,-1.4551915228366852e-11,-3.637978807091713e-12,207.2583943792324,277.06534505188756,591.2969960351256,210.51157936535128,106.59551878094135,461.8235688094064,468.8367651005501,1867.0053114126513,1332.7284718778155,1250.5117819346124,1402.2345773960733,1648.4246419285482,1555.8922795934996,1470.2283008356862,1579.352542446566,1865.2579278196645,2109.209313187339,2153.4408624717435,2053.7091370711405,1677.1831434631367,1946.5573337386231,2253.5735025561335,3037.305761392754,4527.731769273278
5.4569682106375694e-12,-3.637978807091713e-12,1.8189894035458565e-12,-1.4551915228366852e-11,283.0201446955143,5.4569682106375694e-12,228.67053817088345,7.275957614183426e-12,133.61963374198967,471.09159307147274,108.75415653776145,164.2889523183003,620.3572808868157,749.786616675623,319.61674781143665,743.1408088152712,1074.1356407920866,1196.9671218026797,1102.2121164102427,1430.3773401076687,1241.3522312421082,1400.4350055357427,1368.548528658539,1654.1297544209883,1714.4547775732535,2141.4717802580817,1731.4487343717083,2184.3328656909453,1581.3553225654869,2267.068869620667,2144.0152429334157,1706.0851991048494,2908.4053846564293,4764.853131374552
1.8189894035458565e-12,3.637978807091713e-12,3.637978807091713e-12,-3.637978807091713e-12,3.637978807091713e-12,183.3899666650541,1.0913936421275139e-11,67.28489797897055,392.44526905475504,996.6958157371555,-9.094947017729282e-12,414.55098962153534,838.3638576541634,1055.9621602565894,1077.4373517658405,1669.527618117705,1179.1143630355982,1019.9077928064908,1083.3862351715943,1554.21592694617,1150.286754669578,1403.5696126824332,1454.945115061275,1646.8637413394026,1505.8640970782835,1861.0949991508242,1709.6438975341553,1950.9973376347461,1901.918763950669,1871.5249481438914,2526.3196524190607,2698.353112486584,2910.5635761936483,4385.8276926233175
3.637978807091713e-12,-3.637978807091713e-12,-5.4569682106375694e-12,-1.8189894035458565e-11,1.0913936421275139e-11,1.8189894035458565e-12,-1.8189894035458565e-12,3.637978807091713e-12,-7.275957614183426e-12,620.3379350719188,68.84069997402185,158.53323571449073,895.0385279625061,431.1809384443386,1010.6007644970796,764.2105061288257,940.2839445502068,1350.8766294167926,458.1385365546903,1299.562286399012,1257.6116038758228,1364.142097321046,1887.9100572118587,1757.076420297617,1894.6396110585756,1937.3344201484251,2212.4841717744976,2001.535551121773,2165.2832610862915,2047.8828023252063,2821.6013089917215,1562.6905993170458,2822.1916966508525,4447.710615511329
7.275957614183426e-12,-2.1827872842550278e-11,-5.4569682106375694e-12,-1.0913936421275139e-11,1.0913936421275139e-11,3.637978807091713e-12,3.6079710844041983,0.0,1.4551915228366852e-11,-3.637978807091713e-12,627.8374460579471,568.9874203923864,561.6481019430503,678.2965959186731,966.0324118428543,947.6697150953623,1449.0110692801154,1304.3862485725022,1508.8410260145265,483.7407263732621,1241.1661353143536,857.8977531314267,1502.241585183112,1784.0045643033081,1723.576405666745,1689.033723314049,2058.234218054811,874.8185721392438,2368.2987936454556,2314.6490748699634,1835.7612692491493,2612.034310681014,2701.725496455774,4645.499827200543
